order_id,transaction_date,transaction_time,day_of_week,month,order_type,payment_method,item_id,item_name,category,subcategory,quantity,unit_price,food_cost_per_unit,line_revenue,line_food_cost,line_contribution_margin
ORD07264,2024-03-13,17:06:24,Wednesday,3,Dine-In,Cash,ITM053,Loaded Cheese Fries,Sides,Fast Food,3,160,45,480,135,345
ORD07264,2024-03-13,17:06:24,Wednesday,3,Dine-In,Cash,ITM091,Gulab Jamun,Desserts,Indian,1,120,35,120,35,85
ORD07264,2024-03-13,17:06:24,Wednesday,3,Dine-In,Cash,ITM081,Jaljeera,Cold Beverages,Indian,1,90,22,90,22,68
ORD07265,2024-03-13,19:41:52,Wednesday,3,Delivery,UPI,ITM082,Rose Milk,Cold Beverages,Indian,2,120,30,240,60,180
ORD07265,2024-03-13,19:41:52,Wednesday,3,Delivery,UPI,ITM058,Cheese Quesadilla,Main Course,Mexican,3,260,75,780,225,555
ORD07265,2024-03-13,19:41:52,Wednesday,3,Delivery,UPI,ITM073,Chilli Potato,Starter,Asian,1,210,60,210,60,150
ORD07266,2024-03-13,22:16:00,Wednesday,3,Dine-In,Cash,ITM050,Baked Mac & Cheese,Main Course,Italian,1,330,95,330,95,235
ORD07266,2024-03-13,22:16:00,Wednesday,3,Dine-In,Cash,ITM080,Mint Cooler,Cold Beverages,Western,1,140,40,140,40,100
ORD07267,2024-03-13,21:32:42,Wednesday,3,Delivery,Card,ITM092,Rasgulla,Desserts,Indian,1,110,30,110,30,80
ORD07267,2024-03-13,21:32:42,Wednesday,3,Delivery,Card,ITM095,Ice Cream Sundae,Desserts,Western,2,160,50,320,100,220
ORD07267,2024-03-13,21:32:42,Wednesday,3,Delivery,Card,ITM065,Butter Naan,Sides,North Indian,2,60,14,120,28,92
ORD07268,2024-03-13,14:53:10,Wednesday,3,Dine-In,UPI,ITM069,Sambar Vada,Starter,South Indian,1,150,32,150,32,118
ORD07268,2024-03-13,14:53:10,Wednesday,3,Dine-In,UPI,ITM076,Iced Tea,Cold Beverages,Western,1,120,35,120,35,85
ORD07268,2024-03-13,14:53:10,Wednesday,3,Dine-In,UPI,ITM083,Badam Milk,Cold Beverages,Indian,1,150,40,150,40,110
ORD07268,2024-03-13,14:53:10,Wednesday,3,Dine-In,UPI,ITM067,Set Dosa,Main Course,South Indian,2,170,38,340,76,264
ORD07269,2024-03-13,19:28:44,Wednesday,3,Dine-In,UPI,ITM086,Tomato Soup,Starter,International,1,140,40,140,40,100
ORD07269,2024-03-13,19:28:44,Wednesday,3,Dine-In,UPI,ITM085,Aam Panna,Cold Beverages,Indian,1,130,35,130,35,95
ORD07270,2024-03-13,20:52:19,Wednesday,3,Dine-In,Card,ITM061,Shahi Paneer,Main Course,North Indian,3,340,95,1020,285,735
ORD07270,2024-03-13,20:52:19,Wednesday,3,Dine-In,Card,ITM053,Loaded Cheese Fries,Sides,Fast Food,1,160,45,160,45,115
ORD07271,2024-03-13,09:01:18,Wednesday,3,Dine-In,UPI,ITM077,Cold Coffee,Cold Beverages,Western,1,160,50,160,50,110
ORD07272,2024-03-13,09:00:32,Wednesday,3,Takeaway,Cash,ITM078,Orange Soda,Cold Beverages,Western,1,100,28,100,28,72
ORD07272,2024-03-13,09:00:32,Wednesday,3,Takeaway,Cash,ITM072,Singapore Noodles,Main Course,Asian,1,250,72,250,72,178
ORD07273,2024-03-13,21:29:59,Wednesday,3,Dine-In,UPI,ITM074,Crispy Corn,Starter,Asian,2,220,62,440,124,316
ORD07273,2024-03-13,21:29:59,Wednesday,3,Dine-In,UPI,ITM095,Ice Cream Sundae,Desserts,Western,1,160,50,160,50,110
ORD07273,2024-03-13,21:29:59,Wednesday,3,Dine-In,UPI,ITM056,Bean Burrito,Main Course,Mexican,1,270,80,270,80,190
ORD07274,2024-03-13,20:57:06,Wednesday,3,Takeaway,Cash,ITM069,Sambar Vada,Starter,South Indian,1,150,32,150,32,118
ORD07274,2024-03-13,20:57:06,Wednesday,3,Takeaway,Cash,ITM094,Chocolate Lava Cake,Desserts,Western,1,200,70,200,70,130
ORD07274,2024-03-13,20:57:06,Wednesday,3,Takeaway,Cash,ITM060,Stuffed Tacos,Main Course,Mexican,1,240,70,240,70,170
ORD07275,2024-03-13,12:17:45,Wednesday,3,Dine-In,UPI,ITM094,Chocolate Lava Cake,Desserts,Western,1,200,70,200,70,130
ORD07275,2024-03-13,12:17:45,Wednesday,3,Dine-In,UPI,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD07275,2024-03-13,12:17:45,Wednesday,3,Dine-In,UPI,ITM046,BBQ Veg Pizza,Main Course,Italian,2,350,100,700,200,500
ORD07276,2024-03-13,13:58:18,Wednesday,3,Takeaway,Card,ITM084,Nimbu Pani,Cold Beverages,Indian,1,100,22,100,22,78
ORD07276,2024-03-13,13:58:18,Wednesday,3,Takeaway,Card,ITM053,Loaded Cheese Fries,Sides,Fast Food,1,160,45,160,45,115
ORD07276,2024-03-13,13:58:18,Wednesday,3,Takeaway,Card,ITM086,Tomato Soup,Starter,International,2,140,40,280,80,200
ORD07276,2024-03-13,13:58:18,Wednesday,3,Takeaway,Card,ITM057,Mexican Veg Rice,Main Course,Mexican,1,250,70,250,70,180
ORD07276,2024-03-13,13:58:18,Wednesday,3,Takeaway,Card,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD07277,2024-03-13,19:09:28,Wednesday,3,Delivery,Card,ITM084,Nimbu Pani,Cold Beverages,Indian,2,100,22,200,44,156
ORD07277,2024-03-13,19:09:28,Wednesday,3,Delivery,Card,ITM100,Hot Chocolate,Hot Beverages,Western,1,160,55,160,55,105
ORD07278,2024-03-13,11:21:01,Wednesday,3,Delivery,UPI,ITM099,Latte,Hot Beverages,Western,1,150,50,150,50,100
ORD07278,2024-03-13,11:21:01,Wednesday,3,Delivery,UPI,ITM080,Mint Cooler,Cold Beverages,Western,1,140,40,140,40,100
ORD07278,2024-03-13,11:21:01,Wednesday,3,Delivery,UPI,ITM052,Aloo Tikki Burger,Main Course,Fast Food,1,170,45,170,45,125
ORD07278,2024-03-13,11:21:01,Wednesday,3,Delivery,UPI,ITM048,Spaghetti Aglio Olio,Main Course,Italian,2,310,85,620,170,450
ORD07279,2024-03-13,13:34:53,Wednesday,3,Delivery,Card,ITM081,Jaljeera,Cold Beverages,Indian,1,90,22,90,22,68
ORD07280,2024-03-13,21:01:24,Wednesday,3,Delivery,Cash,ITM053,Loaded Cheese Fries,Sides,Fast Food,2,160,45,320,90,230
ORD07280,2024-03-13,21:01:24,Wednesday,3,Delivery,Cash,ITM089,Masala Papad,Sides,Indian,2,60,10,120,20,100
ORD07280,2024-03-13,21:01:24,Wednesday,3,Delivery,Cash,ITM048,Spaghetti Aglio Olio,Main Course,Italian,1,310,85,310,85,225
ORD07280,2024-03-13,21:01:24,Wednesday,3,Delivery,Cash,ITM068,Curd Rice,Main Course,South Indian,3,160,35,480,105,375
ORD07280,2024-03-13,21:01:24,Wednesday,3,Delivery,Cash,ITM049,Risotto Primavera,Main Course,Italian,1,360,105,360,105,255
ORD07281,2024-03-13,12:52:10,Wednesday,3,Delivery,Cash,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD07281,2024-03-13,12:52:10,Wednesday,3,Delivery,Cash,ITM081,Jaljeera,Cold Beverages,Indian,1,90,22,90,22,68
ORD07281,2024-03-13,12:52:10,Wednesday,3,Delivery,Cash,ITM052,Aloo Tikki Burger,Main Course,Fast Food,1,170,45,170,45,125
ORD07282,2024-03-13,14:49:02,Wednesday,3,Takeaway,Cash,ITM098,Cappuccino,Hot Beverages,Western,1,140,45,140,45,95
ORD07283,2024-03-13,13:49:44,Wednesday,3,Delivery,Card,ITM069,Sambar Vada,Starter,South Indian,3,150,32,450,96,354
ORD07283,2024-03-13,13:49:44,Wednesday,3,Delivery,Card,ITM089,Masala Papad,Sides,Indian,1,60,10,60,10,50
ORD07284,2024-03-13,18:50:42,Wednesday,3,Delivery,Wallet,ITM070,Onion Uttapam,Main Course,South Indian,1,190,42,190,42,148
ORD07285,2024-03-13,19:50:56,Wednesday,3,Delivery,Card,ITM086,Tomato Soup,Starter,International,2,140,40,280,80,200
ORD07285,2024-03-13,19:50:56,Wednesday,3,Delivery,Card,ITM070,Onion Uttapam,Main Course,South Indian,1,190,42,190,42,148
ORD07285,2024-03-13,19:50:56,Wednesday,3,Delivery,Card,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD07286,2024-03-13,20:36:02,Wednesday,3,Takeaway,Cash,ITM074,Crispy Corn,Starter,Asian,2,220,62,440,124,316
ORD07286,2024-03-13,20:36:02,Wednesday,3,Takeaway,Cash,ITM065,Butter Naan,Sides,North Indian,1,60,14,60,14,46
ORD07287,2024-03-13,13:12:53,Wednesday,3,Dine-In,Card,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD07287,2024-03-13,13:12:53,Wednesday,3,Dine-In,Card,ITM100,Hot Chocolate,Hot Beverages,Western,2,160,55,320,110,210
ORD07288,2024-03-13,20:45:18,Wednesday,3,Delivery,UPI,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD07288,2024-03-13,20:45:18,Wednesday,3,Delivery,UPI,ITM062,Rajma Masala,Main Course,North Indian,1,230,55,230,55,175
ORD07289,2024-03-13,21:46:21,Wednesday,3,Dine-In,Cash,ITM072,Singapore Noodles,Main Course,Asian,1,250,72,250,72,178
ORD07290,2024-03-13,20:12:05,Wednesday,3,Delivery,UPI,ITM056,Bean Burrito,Main Course,Mexican,1,270,80,270,80,190
ORD07290,2024-03-13,20:12:05,Wednesday,3,Delivery,UPI,ITM094,Chocolate Lava Cake,Desserts,Western,2,200,70,400,140,260
ORD07290,2024-03-13,20:12:05,Wednesday,3,Delivery,UPI,ITM100,Hot Chocolate,Hot Beverages,Western,1,160,55,160,55,105
ORD07291,2024-03-13,12:19:55,Wednesday,3,Delivery,UPI,ITM079,Lemon Iced Tea,Cold Beverages,Western,1,130,35,130,35,95
ORD07291,2024-03-13,12:19:55,Wednesday,3,Delivery,UPI,ITM085,Aam Panna,Cold Beverages,Indian,1,130,35,130,35,95
ORD07291,2024-03-13,12:19:55,Wednesday,3,Delivery,UPI,ITM051,Paneer Burger,Main Course,Fast Food,1,200,55,200,55,145
ORD07292,2024-03-13,17:20:07,Wednesday,3,Dine-In,Wallet,ITM049,Risotto Primavera,Main Course,Italian,1,360,105,360,105,255
ORD07293,2024-03-13,21:17:08,Wednesday,3,Takeaway,UPI,ITM053,Loaded Cheese Fries,Sides,Fast Food,1,160,45,160,45,115
ORD07293,2024-03-13,21:17:08,Wednesday,3,Takeaway,UPI,ITM051,Paneer Burger,Main Course,Fast Food,1,200,55,200,55,145
ORD07293,2024-03-13,21:17:08,Wednesday,3,Takeaway,UPI,ITM061,Shahi Paneer,Main Course,North Indian,1,340,95,340,95,245
ORD07293,2024-03-13,21:17:08,Wednesday,3,Takeaway,UPI,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD07293,2024-03-13,21:17:08,Wednesday,3,Takeaway,UPI,ITM095,Ice Cream Sundae,Desserts,Western,1,160,50,160,50,110
ORD07294,2024-03-13,21:04:39,Wednesday,3,Delivery,UPI,ITM057,Mexican Veg Rice,Main Course,Mexican,1,250,70,250,70,180
ORD07294,2024-03-13,21:04:39,Wednesday,3,Delivery,UPI,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD07294,2024-03-13,21:04:39,Wednesday,3,Delivery,UPI,ITM074,Crispy Corn,Starter,Asian,2,220,62,440,124,316
ORD07294,2024-03-13,21:04:39,Wednesday,3,Delivery,UPI,ITM087,Minestrone Soup,Starter,Italian,1,160,45,160,45,115
ORD07295,2024-03-14,15:45:41,Thursday,3,Dine-In,Wallet,ITM090,Boondi Raita,Sides,Indian,1,100,25,100,25,75
ORD07295,2024-03-14,15:45:41,Thursday,3,Dine-In,Wallet,ITM068,Curd Rice,Main Course,South Indian,1,160,35,160,35,125
ORD07296,2024-03-14,12:32:32,Thursday,3,Dine-In,Card,ITM096,Masala Chai,Hot Beverages,Indian,1,60,15,60,15,45
ORD07296,2024-03-14,12:32:32,Thursday,3,Dine-In,Card,ITM052,Aloo Tikki Burger,Main Course,Fast Food,1,170,45,170,45,125
ORD07296,2024-03-14,12:32:32,Thursday,3,Dine-In,Card,ITM080,Mint Cooler,Cold Beverages,Western,1,140,40,140,40,100
ORD07297,2024-03-14,20:21:52,Thursday,3,Dine-In,UPI,ITM085,Aam Panna,Cold Beverages,Indian,2,130,35,260,70,190
ORD07298,2024-03-14,19:11:54,Thursday,3,Dine-In,UPI,ITM046,BBQ Veg Pizza,Main Course,Italian,2,350,100,700,200,500
ORD07298,2024-03-14,19:11:54,Thursday,3,Dine-In,UPI,ITM053,Loaded Cheese Fries,Sides,Fast Food,1,160,45,160,45,115
ORD07298,2024-03-14,19:11:54,Thursday,3,Dine-In,UPI,ITM062,Rajma Masala,Main Course,North Indian,1,230,55,230,55,175
ORD07298,2024-03-14,19:11:54,Thursday,3,Dine-In,UPI,ITM085,Aam Panna,Cold Beverages,Indian,1,130,35,130,35,95
ORD07298,2024-03-14,19:11:54,Thursday,3,Dine-In,UPI,ITM059,Mexican Nachos,Starter,Mexican,1,220,65,220,65,155
ORD07299,2024-03-14,18:10:44,Thursday,3,Takeaway,UPI,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD07299,2024-03-14,18:10:44,Thursday,3,Takeaway,UPI,ITM097,Filter Coffee,Hot Beverages,Indian,1,80,20,80,20,60
ORD07299,2024-03-14,18:10:44,Thursday,3,Takeaway,UPI,ITM061,Shahi Paneer,Main Course,North Indian,3,340,95,1020,285,735
ORD07299,2024-03-14,18:10:44,Thursday,3,Takeaway,UPI,ITM095,Ice Cream Sundae,Desserts,Western,1,160,50,160,50,110
ORD07299,2024-03-14,18:10:44,Thursday,3,Takeaway,UPI,ITM100,Hot Chocolate,Hot Beverages,Western,1,160,55,160,55,105
ORD07300,2024-03-14,21:38:58,Thursday,3,Delivery,UPI,ITM082,Rose Milk,Cold Beverages,Indian,2,120,30,240,60,180
ORD07300,2024-03-14,21:38:58,Thursday,3,Delivery,UPI,ITM079,Lemon Iced Tea,Cold Beverages,Western,2,130,35,260,70,190
ORD07300,2024-03-14,21:38:58,Thursday,3,Delivery,UPI,ITM061,Shahi Paneer,Main Course,North Indian,1,340,95,340,95,245
ORD07300,2024-03-14,21:38:58,Thursday,3,Delivery,UPI,ITM088,Garlic Breadsticks,Starter,Italian,1,170,50,170,50,120
ORD07301,2024-03-14,19:37:30,Thursday,3,Dine-In,Cash,ITM098,Cappuccino,Hot Beverages,Western,2,140,45,280,90,190
ORD07301,2024-03-14,19:37:30,Thursday,3,Dine-In,Cash,ITM056,Bean Burrito,Main Course,Mexican,1,270,80,270,80,190
ORD07302,2024-03-14,12:27:16,Thursday,3,Dine-In,Cash,ITM100,Hot Chocolate,Hot Beverages,Western,1,160,55,160,55,105
ORD07302,2024-03-14,12:27:16,Thursday,3,Dine-In,Cash,ITM059,Mexican Nachos,Starter,Mexican,2,220,65,440,130,310
ORD07302,2024-03-14,12:27:16,Thursday,3,Dine-In,Cash,ITM080,Mint Cooler,Cold Beverages,Western,1,140,40,140,40,100
ORD07303,2024-03-14,20:06:35,Thursday,3,Delivery,Card,ITM050,Baked Mac & Cheese,Main Course,Italian,1,330,95,330,95,235
ORD07303,2024-03-14,20:06:35,Thursday,3,Delivery,Card,ITM051,Paneer Burger,Main Course,Fast Food,1,200,55,200,55,145
ORD07303,2024-03-14,20:06:35,Thursday,3,Delivery,Card,ITM088,Garlic Breadsticks,Starter,Italian,2,170,50,340,100,240
ORD07304,2024-03-14,13:33:13,Thursday,3,Dine-In,UPI,ITM082,Rose Milk,Cold Beverages,Indian,1,120,30,120,30,90
ORD07304,2024-03-14,13:33:13,Thursday,3,Dine-In,UPI,ITM046,BBQ Veg Pizza,Main Course,Italian,1,350,100,350,100,250
ORD07304,2024-03-14,13:33:13,Thursday,3,Dine-In,UPI,ITM074,Crispy Corn,Starter,Asian,1,220,62,220,62,158
ORD07304,2024-03-14,13:33:13,Thursday,3,Dine-In,UPI,ITM068,Curd Rice,Main Course,South Indian,2,160,35,320,70,250
ORD07305,2024-03-14,11:38:22,Thursday,3,Takeaway,Cash,ITM083,Badam Milk,Cold Beverages,Indian,2,150,40,300,80,220
ORD07305,2024-03-14,11:38:22,Thursday,3,Takeaway,Cash,ITM061,Shahi Paneer,Main Course,North Indian,1,340,95,340,95,245
ORD07305,2024-03-14,11:38:22,Thursday,3,Takeaway,Cash,ITM051,Paneer Burger,Main Course,Fast Food,1,200,55,200,55,145
ORD07305,2024-03-14,11:38:22,Thursday,3,Takeaway,Cash,ITM065,Butter Naan,Sides,North Indian,2,60,14,120,28,92
ORD07306,2024-03-14,12:37:56,Thursday,3,Delivery,UPI,ITM070,Onion Uttapam,Main Course,South Indian,1,190,42,190,42,148
ORD07306,2024-03-14,12:37:56,Thursday,3,Delivery,UPI,ITM097,Filter Coffee,Hot Beverages,Indian,1,80,20,80,20,60
ORD07307,2024-03-14,13:10:37,Thursday,3,Takeaway,UPI,ITM095,Ice Cream Sundae,Desserts,Western,1,160,50,160,50,110
ORD07307,2024-03-14,13:10:37,Thursday,3,Takeaway,UPI,ITM098,Cappuccino,Hot Beverages,Western,1,140,45,140,45,95
ORD07308,2024-03-14,22:45:24,Thursday,3,Dine-In,UPI,ITM094,Chocolate Lava Cake,Desserts,Western,1,200,70,200,70,130
ORD07308,2024-03-14,22:45:24,Thursday,3,Dine-In,UPI,ITM092,Rasgulla,Desserts,Indian,1,110,30,110,30,80
ORD07308,2024-03-14,22:45:24,Thursday,3,Dine-In,UPI,ITM060,Stuffed Tacos,Main Course,Mexican,1,240,70,240,70,170
ORD07308,2024-03-14,22:45:24,Thursday,3,Dine-In,UPI,ITM054,Potato Wedges,Sides,Fast Food,2,140,38,280,76,204
ORD07308,2024-03-14,22:45:24,Thursday,3,Dine-In,UPI,ITM093,Brownie with Ice Cream,Desserts,Western,1,180,60,180,60,120
ORD07309,2024-03-14,14:24:36,Thursday,3,Takeaway,UPI,ITM077,Cold Coffee,Cold Beverages,Western,1,160,50,160,50,110
ORD07309,2024-03-14,14:24:36,Thursday,3,Takeaway,UPI,ITM065,Butter Naan,Sides,North Indian,1,60,14,60,14,46
ORD07309,2024-03-14,14:24:36,Thursday,3,Takeaway,UPI,ITM086,Tomato Soup,Starter,International,1,140,40,140,40,100
ORD07309,2024-03-14,14:24:36,Thursday,3,Takeaway,UPI,ITM059,Mexican Nachos,Starter,Mexican,1,220,65,220,65,155
ORD07310,2024-03-14,12:18:45,Thursday,3,Dine-In,Card,ITM091,Gulab Jamun,Desserts,Indian,1,120,35,120,35,85
ORD07311,2024-03-14,15:21:25,Thursday,3,Takeaway,Card,ITM099,Latte,Hot Beverages,Western,3,150,50,450,150,300
ORD07312,2024-03-14,16:34:52,Thursday,3,Dine-In,Wallet,ITM081,Jaljeera,Cold Beverages,Indian,3,90,22,270,66,204
ORD07313,2024-03-14,10:41:46,Thursday,3,Dine-In,Card,ITM075,Veg Momos,Starter,Asian,1,200,55,200,55,145
ORD07313,2024-03-14,10:41:46,Thursday,3,Dine-In,Card,ITM069,Sambar Vada,Starter,South Indian,1,150,32,150,32,118
ORD07314,2024-03-14,18:13:49,Thursday,3,Dine-In,Cash,ITM074,Crispy Corn,Starter,Asian,1,220,62,220,62,158
ORD07314,2024-03-14,18:13:49,Thursday,3,Dine-In,Cash,ITM061,Shahi Paneer,Main Course,North Indian,1,340,95,340,95,245
ORD07315,2024-03-14,10:43:04,Thursday,3,Takeaway,Card,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD07315,2024-03-14,10:43:04,Thursday,3,Takeaway,Card,ITM077,Cold Coffee,Cold Beverages,Western,1,160,50,160,50,110
ORD07315,2024-03-14,10:43:04,Thursday,3,Takeaway,Card,ITM058,Cheese Quesadilla,Main Course,Mexican,1,260,75,260,75,185
ORD07316,2024-03-14,17:50:41,Thursday,3,Dine-In,Wallet,ITM053,Loaded Cheese Fries,Sides,Fast Food,1,160,45,160,45,115
ORD07316,2024-03-14,17:50:41,Thursday,3,Dine-In,Wallet,ITM057,Mexican Veg Rice,Main Course,Mexican,1,250,70,250,70,180
ORD07316,2024-03-14,17:50:41,Thursday,3,Dine-In,Wallet,ITM087,Minestrone Soup,Starter,Italian,1,160,45,160,45,115
ORD07316,2024-03-14,17:50:41,Thursday,3,Dine-In,Wallet,ITM093,Brownie with Ice Cream,Desserts,Western,1,180,60,180,60,120
ORD07316,2024-03-14,17:50:41,Thursday,3,Dine-In,Wallet,ITM100,Hot Chocolate,Hot Beverages,Western,1,160,55,160,55,105
ORD07317,2024-03-14,20:36:23,Thursday,3,Dine-In,UPI,ITM087,Minestrone Soup,Starter,Italian,1,160,45,160,45,115
ORD07317,2024-03-14,20:36:23,Thursday,3,Dine-In,UPI,ITM096,Masala Chai,Hot Beverages,Indian,1,60,15,60,15,45
ORD07317,2024-03-14,20:36:23,Thursday,3,Dine-In,UPI,ITM077,Cold Coffee,Cold Beverages,Western,1,160,50,160,50,110
ORD07317,2024-03-14,20:36:23,Thursday,3,Dine-In,UPI,ITM085,Aam Panna,Cold Beverages,Indian,1,130,35,130,35,95
ORD07318,2024-03-14,20:22:37,Thursday,3,Delivery,Card,ITM078,Orange Soda,Cold Beverages,Western,1,100,28,100,28,72
ORD07318,2024-03-14,20:22:37,Thursday,3,Delivery,Card,ITM093,Brownie with Ice Cream,Desserts,Western,1,180,60,180,60,120
ORD07318,2024-03-14,20:22:37,Thursday,3,Delivery,Card,ITM051,Paneer Burger,Main Course,Fast Food,1,200,55,200,55,145
ORD07319,2024-03-14,17:05:02,Thursday,3,Takeaway,UPI,ITM062,Rajma Masala,Main Course,North Indian,2,230,55,460,110,350
ORD07319,2024-03-14,17:05:02,Thursday,3,Takeaway,UPI,ITM070,Onion Uttapam,Main Course,South Indian,1,190,42,190,42,148
ORD07320,2024-03-14,21:03:26,Thursday,3,Dine-In,Card,ITM052,Aloo Tikki Burger,Main Course,Fast Food,1,170,45,170,45,125
ORD07320,2024-03-14,21:03:26,Thursday,3,Dine-In,Card,ITM098,Cappuccino,Hot Beverages,Western,1,140,45,140,45,95
ORD07321,2024-03-14,19:46:32,Thursday,3,Dine-In,Card,ITM069,Sambar Vada,Starter,South Indian,1,150,32,150,32,118
ORD07321,2024-03-14,19:46:32,Thursday,3,Dine-In,Card,ITM100,Hot Chocolate,Hot Beverages,Western,2,160,55,320,110,210
ORD07322,2024-03-14,20:10:37,Thursday,3,Dine-In,Wallet,ITM083,Badam Milk,Cold Beverages,Indian,3,150,40,450,120,330
ORD07323,2024-03-14,13:02:20,Thursday,3,Delivery,UPI,ITM052,Aloo Tikki Burger,Main Course,Fast Food,2,170,45,340,90,250
ORD07323,2024-03-14,13:02:20,Thursday,3,Delivery,UPI,ITM054,Potato Wedges,Sides,Fast Food,1,140,38,140,38,102
ORD07323,2024-03-14,13:02:20,Thursday,3,Delivery,UPI,ITM083,Badam Milk,Cold Beverages,Indian,1,150,40,150,40,110
ORD07324,2024-03-14,19:11:01,Thursday,3,Dine-In,UPI,ITM097,Filter Coffee,Hot Beverages,Indian,1,80,20,80,20,60
ORD07324,2024-03-14,19:11:01,Thursday,3,Dine-In,UPI,ITM067,Set Dosa,Main Course,South Indian,1,170,38,170,38,132
ORD07324,2024-03-14,19:11:01,Thursday,3,Dine-In,UPI,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,2,390,120,780,240,540
ORD07324,2024-03-14,19:11:01,Thursday,3,Dine-In,UPI,ITM065,Butter Naan,Sides,North Indian,1,60,14,60,14,46
ORD07324,2024-03-14,19:11:01,Thursday,3,Dine-In,UPI,ITM072,Singapore Noodles,Main Course,Asian,1,250,72,250,72,178
ORD07325,2024-03-14,13:17:02,Thursday,3,Dine-In,Card,ITM077,Cold Coffee,Cold Beverages,Western,2,160,50,320,100,220
ORD07325,2024-03-14,13:17:02,Thursday,3,Dine-In,Card,ITM046,BBQ Veg Pizza,Main Course,Italian,2,350,100,700,200,500
ORD07326,2024-03-14,11:44:47,Thursday,3,Dine-In,UPI,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD07326,2024-03-14,11:44:47,Thursday,3,Dine-In,UPI,ITM046,BBQ Veg Pizza,Main Course,Italian,2,350,100,700,200,500
ORD07326,2024-03-14,11:44:47,Thursday,3,Dine-In,UPI,ITM064,Jeera Rice,Main Course,North Indian,2,200,50,400,100,300
ORD07326,2024-03-14,11:44:47,Thursday,3,Dine-In,UPI,ITM088,Garlic Breadsticks,Starter,Italian,1,170,50,170,50,120
ORD07327,2024-03-15,09:26:52,Friday,3,Takeaway,UPI,ITM084,Nimbu Pani,Cold Beverages,Indian,2,100,22,200,44,156
ORD07328,2024-03-15,11:33:51,Friday,3,Takeaway,Cash,ITM050,Baked Mac & Cheese,Main Course,Italian,2,330,95,660,190,470
ORD07328,2024-03-15,11:33:51,Friday,3,Takeaway,Cash,ITM073,Chilli Potato,Starter,Asian,1,210,60,210,60,150
ORD07329,2024-03-15,13:53:28,Friday,3,Takeaway,Cash,ITM078,Orange Soda,Cold Beverages,Western,2,100,28,200,56,144
ORD07329,2024-03-15,13:53:28,Friday,3,Takeaway,Cash,ITM080,Mint Cooler,Cold Beverages,Western,1,140,40,140,40,100
ORD07329,2024-03-15,13:53:28,Friday,3,Takeaway,Cash,ITM052,Aloo Tikki Burger,Main Course,Fast Food,1,170,45,170,45,125
ORD07329,2024-03-15,13:53:28,Friday,3,Takeaway,Cash,ITM083,Badam Milk,Cold Beverages,Indian,2,150,40,300,80,220
ORD07330,2024-03-15,16:00:22,Friday,3,Dine-In,Cash,ITM061,Shahi Paneer,Main Course,North Indian,1,340,95,340,95,245
ORD07330,2024-03-15,16:00:22,Friday,3,Dine-In,Cash,ITM074,Crispy Corn,Starter,Asian,1,220,62,220,62,158
ORD07331,2024-03-15,18:32:55,Friday,3,Delivery,UPI,ITM085,Aam Panna,Cold Beverages,Indian,1,130,35,130,35,95
ORD07331,2024-03-15,18:32:55,Friday,3,Delivery,UPI,ITM073,Chilli Potato,Starter,Asian,1,210,60,210,60,150
ORD07331,2024-03-15,18:32:55,Friday,3,Delivery,UPI,ITM100,Hot Chocolate,Hot Beverages,Western,1,160,55,160,55,105
ORD07331,2024-03-15,18:32:55,Friday,3,Delivery,UPI,ITM068,Curd Rice,Main Course,South Indian,1,160,35,160,35,125
ORD07332,2024-03-15,13:21:26,Friday,3,Delivery,Cash,ITM063,Kadhi Pakora,Main Course,North Indian,1,220,50,220,50,170
ORD07332,2024-03-15,13:21:26,Friday,3,Delivery,Cash,ITM080,Mint Cooler,Cold Beverages,Western,1,140,40,140,40,100
ORD07332,2024-03-15,13:21:26,Friday,3,Delivery,Cash,ITM046,BBQ Veg Pizza,Main Course,Italian,1,350,100,350,100,250
ORD07333,2024-03-15,15:51:42,Friday,3,Delivery,Cash,ITM057,Mexican Veg Rice,Main Course,Mexican,1,250,70,250,70,180
ORD07333,2024-03-15,15:51:42,Friday,3,Delivery,Cash,ITM072,Singapore Noodles,Main Course,Asian,2,250,72,500,144,356
ORD07333,2024-03-15,15:51:42,Friday,3,Delivery,Cash,ITM096,Masala Chai,Hot Beverages,Indian,1,60,15,60,15,45
ORD07334,2024-03-15,10:40:46,Friday,3,Dine-In,UPI,ITM090,Boondi Raita,Sides,Indian,1,100,25,100,25,75
